pathway_id	description	pval	cancer_group	gene_parsed_by
path:hsa04270	Vascular smooth muscle contraction - Homo sapiens (human)	0.6933243685023494	LGG	SLC7A5
path:hsa04310	Wnt signaling pathway - Homo sapiens (human)	0.01727029075773488	LGG	SLC7A5
path:hsa04330	Notch signaling pathway - Homo sapiens (human)	5.222916947721961e-8	LGG	SLC7A5
path:hsa04340	Hedgehog signaling pathway - Homo sapiens (human)	0.7584323774336195	LGG	SLC7A5
path:hsa04350	TGF-beta signaling pathway - Homo sapiens (human)	1.280205114958385e-4	LGG	SLC7A5
path:hsa04360	Axon guidance - Homo sapiens (human)	0.3911444196275793	LGG	SLC7A5
path:hsa04370	VEGF signaling pathway - Homo sapiens (human)	0.009929894826461163	LGG	SLC7A5
path:hsa04371	Apelin signaling pathway - Homo sapiens (human)	0.0023046464237701904	LGG	SLC7A5
path:hsa04380	Osteoclast differentiation - Homo sapiens (human)	0.6529987679506375	LGG	SLC7A5
path:hsa04390	Hippo signaling pathway - Homo sapiens (human)	0.05876073583643046	LGG	SLC7A5
path:hsa04392	Hippo signaling pathway - multiple species - Homo sapiens (human)	0.09302384873965253	LGG	SLC7A5
path:hsa04510	Focal adhesion - Homo sapiens (human)	0.8058656686055519	LGG	SLC7A5
path:hsa04512	ECM-receptor interaction - Homo sapiens (human)	0.18208285013652453	LGG	SLC7A5
path:hsa04514	Cell adhesion molecules - Homo sapiens (human)	0.7582003296632858	LGG	SLC7A5
path:hsa04520	Adherens junction - Homo sapiens (human)	2.525172717811353e-4	LGG	SLC7A5
path:hsa04530	Tight junction - Homo sapiens (human)	0.9593629876659806	LGG	SLC7A5
path:hsa04540	Gap junction - Homo sapiens (human)	0.5872562555899227	LGG	SLC7A5
path:hsa04550	Signaling pathways regulating pluripotency of stem cells - Homo sapiens (human)	0.0022290523923956104	LGG	SLC7A5
path:hsa04610	Complement and coagulation cascades - Homo sapiens (human)	0.008542933198719472	LGG	SLC7A5
path:hsa04611	Platelet activation - Homo sapiens (human)	0.7940018971284425	LGG	SLC7A5
path:hsa04612	Antigen processing and presentation - Homo sapiens (human)	0.23453813108723362	LGG	SLC7A5
path:hsa04613	Neutrophil extracellular trap formation - Homo sapiens (human)	0.8159005760710137	LGG	SLC7A5
path:hsa04614	Renin-angiotensin system - Homo sapiens (human)	6.070083157864651e-4	LGG	SLC7A5
path:hsa04620	Toll-like receptor signaling pathway - Homo sapiens (human)	0.6105244622752328	LGG	SLC7A5
path:hsa04621	NOD-like receptor signaling pathway - Homo sapiens (human)	0.4043923742746177	LGG	SLC7A5
path:hsa04622	RIG-I-like receptor signaling pathway - Homo sapiens (human)	0.8873139703421624	LGG	SLC7A5
path:hsa04623	Cytosolic DNA-sensing pathway - Homo sapiens (human)	0.29415650446173536	LGG	SLC7A5
path:hsa04625	C-type lectin receptor signaling pathway - Homo sapiens (human)	0.1603209012585772	LGG	SLC7A5
path:hsa04630	JAK-STAT signaling pathway - Homo sapiens (human)	0.17367894521775568	LGG	SLC7A5
path:hsa04640	Hematopoietic cell lineage - Homo sapiens (human)	0.05338479051388929	LGG	SLC7A5
path:hsa04650	Natural killer cell mediated cytotoxicity - Homo sapiens (human)	0.1956972422256892	LGG	SLC7A5
path:hsa04657	IL-17 signaling pathway - Homo sapiens (human)	0.12105604028031809	LGG	SLC7A5
path:hsa04658	Th1 and Th2 cell differentiation - Homo sapiens (human)	0.6324053727372707	LGG	SLC7A5
path:hsa04659	Th17 cell differentiation - Homo sapiens (human)	0.4092020722240505	LGG	SLC7A5
path:hsa04660	T cell receptor signaling pathway - Homo sapiens (human)	0.6976575283094676	LGG	SLC7A5
path:hsa04662	B cell receptor signaling pathway - Homo sapiens (human)	0.4332224134359336	LGG	SLC7A5
path:hsa04664	Fc epsilon RI signaling pathway - Homo sapiens (human)	0.6061955028573932	LGG	SLC7A5
path:hsa04666	Fc gamma R-mediated phagocytosis - Homo sapiens (human)	0.06981124898015945	LGG	SLC7A5
path:hsa04668	TNF signaling pathway - Homo sapiens (human)	0.6209486841123422	LGG	SLC7A5
path:hsa04670	Leukocyte transendothelial migration - Homo sapiens (human)	0.7351024521817018	LGG	SLC7A5
path:hsa04672	Intestinal immune network for IgA production - Homo sapiens (human)	0.019020149047097448	LGG	SLC7A5
path:hsa04710	Circadian rhythm - Homo sapiens (human)	0.060090391280943414	LGG	SLC7A5
path:hsa04713	Circadian entrainment - Homo sapiens (human)	0.5546502444909625	LGG	SLC7A5
path:hsa04714	Thermogenesis - Homo sapiens (human)	0.5394110798443869	LGG	SLC7A5
path:hsa04720	Long-term potentiation - Homo sapiens (human)	0.7598436016446173	LGG	SLC7A5
path:hsa04721	Synaptic vesicle cycle - Homo sapiens (human)	0.27060545719494233	LGG	SLC7A5
path:hsa04722	Neurotrophin signaling pathway - Homo sapiens (human)	7.451171056324015e-4	LGG	SLC7A5
path:hsa04723	Retrograde endocannabinoid signaling - Homo sapiens (human)	0.14726039865625662	LGG	SLC7A5
path:hsa04724	Glutamatergic synapse - Homo sapiens (human)	0.321767309244017	LGG	SLC7A5
path:hsa04725	Cholinergic synapse - Homo sapiens (human)	0.5347151618391812	LGG	SLC7A5
path:hsa04726	Serotonergic synapse - Homo sapiens (human)	0.051317046989034484	LGG	SLC7A5
path:hsa04727	GABAergic synapse - Homo sapiens (human)	0.8699748072616049	LGG	SLC7A5
path:hsa04728	Dopaminergic synapse - Homo sapiens (human)	0.2659300925680863	LGG	SLC7A5
path:hsa04730	Long-term depression - Homo sapiens (human)	0.0160669043043426	LGG	SLC7A5
path:hsa04740	Olfactory transduction - Homo sapiens (human)	2.1173433904388633e-4	LGG	SLC7A5
path:hsa04742	Taste transduction - Homo sapiens (human)	0.009223500961871578	LGG	SLC7A5
path:hsa04744	Phototransduction - Homo sapiens (human)	5.37067868395107e-4	LGG	SLC7A5
path:hsa04750	Inflammatory mediator regulation of TRP channels - Homo sapiens (human)	0.5226530085038505	LGG	SLC7A5
path:hsa04810	Regulation of actin cytoskeleton - Homo sapiens (human)	0.7796904460627743	LGG	SLC7A5
path:hsa04910	Insulin signaling pathway - Homo sapiens (human)	0.011530499422480002	LGG	SLC7A5
path:hsa04911	Insulin secretion - Homo sapiens (human)	0.607618370949953	LGG	SLC7A5
path:hsa04912	GnRH signaling pathway - Homo sapiens (human)	0.6129331555706816	LGG	SLC7A5
path:hsa04913	Ovarian steroidogenesis - Homo sapiens (human)	0.23781514782707008	LGG	SLC7A5
path:hsa04914	Progesterone-mediated oocyte maturation - Homo sapiens (human)	0.9650179496504481	LGG	SLC7A5
path:hsa04915	Estrogen signaling pathway - Homo sapiens (human)	0.5667032287072552	LGG	SLC7A5
path:hsa04916	Melanogenesis - Homo sapiens (human)	0.07827491425910674	LGG	SLC7A5
path:hsa04917	Prolactin signaling pathway - Homo sapiens (human)	0.5557371075355644	LGG	SLC7A5
path:hsa04918	Thyroid hormone synthesis - Homo sapiens (human)	0.08263905777859257	LGG	SLC7A5
path:hsa04919	Thyroid hormone signaling pathway - Homo sapiens (human)	1.619577845667208e-8	LGG	SLC7A5
path:hsa04920	Adipocytokine signaling pathway - Homo sapiens (human)	0.004217569201960349	LGG	SLC7A5
path:hsa04921	Oxytocin signaling pathway - Homo sapiens (human)	0.3237794813120157	LGG	SLC7A5
path:hsa04922	Glucagon signaling pathway - Homo sapiens (human)	0.3009316053154049	LGG	SLC7A5
path:hsa04923	Regulation of lipolysis in adipocytes - Homo sapiens (human)	0.25328347972954623	LGG	SLC7A5
path:hsa04924	Renin secretion - Homo sapiens (human)	0.34817982593558516	LGG	SLC7A5
path:hsa04925	Aldosterone synthesis and secretion - Homo sapiens (human)	0.38220897740778625	LGG	SLC7A5
path:hsa04926	Relaxin signaling pathway - Homo sapiens (human)	0.007078802337330373	LGG	SLC7A5
path:hsa04927	Cortisol synthesis and secretion - Homo sapiens (human)	0.06947329561209911	LGG	SLC7A5
path:hsa04928	Parathyroid hormone synthesis, secretion and action - Homo sapiens (human)	0.0011757770493623055	LGG	SLC7A5
path:hsa04929	GnRH secretion - Homo sapiens (human)	0.7788199216209684	LGG	SLC7A5
path:hsa04930	Type II diabetes mellitus - Homo sapiens (human)	0.2984448238997209	LGG	SLC7A5
path:hsa04931	Insulin resistance - Homo sapiens (human)	1.8130049347740132e-4	LGG	SLC7A5
path:hsa04932	Non-alcoholic fatty liver disease - Homo sapiens (human)	0.5487002848340886	LGG	SLC7A5
path:hsa04933	AGE-RAGE signaling pathway in diabetic complications - Homo sapiens (human)	0.49306707717771137	LGG	SLC7A5
path:hsa04934	Cushing syndrome - Homo sapiens (human)	0.011260001304667982	LGG	SLC7A5
path:hsa04935	Growth hormone synthesis, secretion and action - Homo sapiens (human)	0.0027242239653347414	LGG	SLC7A5
path:hsa04936	Alcoholic liver disease - Homo sapiens (human)	0.9989641833295858	LGG	SLC7A5
path:hsa04940	Type I diabetes mellitus - Homo sapiens (human)	0.007471548455682149	LGG	SLC7A5
path:hsa04950	Maturity onset diabetes of the young - Homo sapiens (human)	0.019211255055357496	LGG	SLC7A5
path:hsa04960	Aldosterone-regulated sodium reabsorption - Homo sapiens (human)	0.9673190165758863	LGG	SLC7A5
path:hsa04961	Endocrine and other factor-regulated calcium reabsorption - Homo sapiens (human)	0.3658472105372095	LGG	SLC7A5
path:hsa04962	Vasopressin-regulated water reabsorption - Homo sapiens (human)	0.17968527088150035	LGG	SLC7A5
path:hsa04964	Proximal tubule bicarbonate reclamation - Homo sapiens (human)	0.35012191967321515	LGG	SLC7A5
path:hsa04966	Collecting duct acid secretion - Homo sapiens (human)	0.11703215580313758	LGG	SLC7A5
path:hsa04970	Salivary secretion - Homo sapiens (human)	0.4979494729953343	LGG	SLC7A5
path:hsa04971	Gastric acid secretion - Homo sapiens (human)	0.7893585277003844	LGG	SLC7A5
path:hsa04972	Pancreatic secretion - Homo sapiens (human)	0.09849404764438276	LGG	SLC7A5
path:hsa04973	Carbohydrate digestion and absorption - Homo sapiens (human)	0.0024705814567725333	LGG	SLC7A5
path:hsa04974	Protein digestion and absorption - Homo sapiens (human)	0.12332386017918283	LGG	SLC7A5
path:hsa04975	Fat digestion and absorption - Homo sapiens (human)	0.033472103947635515	LGG	SLC7A5
path:hsa04976	Bile secretion - Homo sapiens (human)	0.3959835156830841	LGG	SLC7A5
path:hsa04977	Vitamin digestion and absorption - Homo sapiens (human)	0.2613700011015403	LGG	SLC7A5
path:hsa04978	Mineral absorption - Homo sapiens (human)	0.2300362523733721	LGG	SLC7A5
path:hsa04979	Cholesterol metabolism - Homo sapiens (human)	0.9443507887781323	LGG	SLC7A5
path:hsa05010	Alzheimer disease - Homo sapiens (human)	0.5523451398524016	LGG	SLC7A5
path:hsa05012	Parkinson disease - Homo sapiens (human)	0.36207144774524436	LGG	SLC7A5
path:hsa05014	Amyotrophic lateral sclerosis - Homo sapiens (human)	0.49408887633548637	LGG	SLC7A5
path:hsa05016	Huntington disease - Homo sapiens (human)	0.6261705418721135	LGG	SLC7A5
path:hsa05017	Spinocerebellar ataxia - Homo sapiens (human)	0.4089379261703795	LGG	SLC7A5
path:hsa05020	Prion disease - Homo sapiens (human)	0.13052400821500657	LGG	SLC7A5
path:hsa05022	Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)	0.34043386213854143	LGG	SLC7A5
path:hsa05030	Cocaine addiction - Homo sapiens (human)	0.9875956499612775	LGG	SLC7A5
path:hsa05031	Amphetamine addiction - Homo sapiens (human)	0.399269679032892	LGG	SLC7A5
path:hsa05032	Morphine addiction - Homo sapiens (human)	0.9472800986595987	LGG	SLC7A5
path:hsa05033	Nicotine addiction - Homo sapiens (human)	0.00679145555306	LGG	SLC7A5
path:hsa05034	Alcoholism - Homo sapiens (human)	0.01906226285808314	LGG	SLC7A5
path:hsa05100	Bacterial invasion of epithelial cells - Homo sapiens (human)	0.23818200864604838	LGG	SLC7A5
path:hsa05110	Vibrio cholerae infection - Homo sapiens (human)	0.499287948447113	LGG	SLC7A5
path:hsa05120	Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)	0.9733560799195219	LGG	SLC7A5
path:hsa05130	Pathogenic Escherichia coli infection - Homo sapiens (human)	0.8314529061718048	LGG	SLC7A5
path:hsa05131	Shigellosis - Homo sapiens (human)	0.5846905071530324	LGG	SLC7A5
path:hsa05132	Salmonella infection - Homo sapiens (human)	0.7403161094118826	LGG	SLC7A5
path:hsa05133	Pertussis - Homo sapiens (human)	0.2778449027607057	LGG	SLC7A5
path:hsa05134	Legionellosis - Homo sapiens (human)	0.8008825647354805	LGG	SLC7A5
path:hsa05135	Yersinia infection - Homo sapiens (human)	0.5539727956797176	LGG	SLC7A5
path:hsa05140	Leishmaniasis - Homo sapiens (human)	0.29546584897009087	LGG	SLC7A5
path:hsa05142	Chagas disease - Homo sapiens (human)	0.7599796915037565	LGG	SLC7A5
path:hsa05143	African trypanosomiasis - Homo sapiens (human)	0.06627336435476602	LGG	SLC7A5
path:hsa05144	Malaria - Homo sapiens (human)	0.03646856417574884	LGG	SLC7A5
path:hsa05145	Toxoplasmosis - Homo sapiens (human)	0.3270129641283642	LGG	SLC7A5
path:hsa05146	Amoebiasis - Homo sapiens (human)	0.13276740788403066	LGG	SLC7A5
path:hsa05150	Staphylococcus aureus infection - Homo sapiens (human)	0.002571930997106854	LGG	SLC7A5
path:hsa05152	Tuberculosis - Homo sapiens (human)	0.3279312621796322	LGG	SLC7A5
path:hsa05160	Hepatitis C - Homo sapiens (human)	0.5976418153116865	LGG	SLC7A5
path:hsa05161	Hepatitis B - Homo sapiens (human)	0.3560869323049607	LGG	SLC7A5
path:hsa05162	Measles - Homo sapiens (human)	0.9284271799654678	LGG	SLC7A5
path:hsa05163	Human cytomegalovirus infection - Homo sapiens (human)	0.24691618208922347	LGG	SLC7A5
path:hsa05164	Influenza A - Homo sapiens (human)	0.4028153780082542	LGG	SLC7A5
path:hsa05165	Human papillomavirus infection - Homo sapiens (human)	0.08945860273803591	LGG	SLC7A5
path:hsa05166	Human T-cell leukemia virus 1 infection - Homo sapiens (human)	0.9635926330814013	LGG	SLC7A5
path:hsa05167	Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)	0.8430870600916862	LGG	SLC7A5
path:hsa05168	Herpes simplex virus 1 infection - Homo sapiens (human)	0.039754629586145125	LGG	SLC7A5
path:hsa05169	Epstein-Barr virus infection - Homo sapiens (human)	0.45640260354255946	LGG	SLC7A5
path:hsa05170	Human immunodeficiency virus 1 infection - Homo sapiens (human)	0.46121614067654826	LGG	SLC7A5
path:hsa05171	Coronavirus disease - COVID-19 - Homo sapiens (human)	0.27112319932793155	LGG	SLC7A5
path:hsa05200	Pathways in cancer - Homo sapiens (human)	0.15060970273722254	LGG	SLC7A5
path:hsa05202	Transcriptional misregulation in cancer - Homo sapiens (human)	0.6281572931256878	LGG	SLC7A5
path:hsa05203	Viral carcinogenesis - Homo sapiens (human)	0.31468681733003656	LGG	SLC7A5
path:hsa05204	Chemical carcinogenesis - DNA adducts - Homo sapiens (human)	3.3374556256569757e-4	LGG	SLC7A5
path:hsa05205	Proteoglycans in cancer - Homo sapiens (human)	0.6057302132853042	LGG	SLC7A5
path:hsa05206	MicroRNAs in cancer - Homo sapiens (human)	0.005760574945682319	LGG	SLC7A5
path:hsa05207	Chemical carcinogenesis - receptor activation - Homo sapiens (human)	0.5239860519564861	LGG	SLC7A5
path:hsa05208	Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)	0.8563132519170287	LGG	SLC7A5
path:hsa05210	Colorectal cancer - Homo sapiens (human)	0.013387298341530606	LGG	SLC7A5
path:hsa05211	Renal cell carcinoma - Homo sapiens (human)	0.0010687315225490891	LGG	SLC7A5
path:hsa05212	Pancreatic cancer - Homo sapiens (human)	0.08042435209661304	LGG	SLC7A5
path:hsa05213	Endometrial cancer - Homo sapiens (human)	0.06159511848438252	LGG	SLC7A5
path:hsa05214	Glioma - Homo sapiens (human)	0.8667396159229154	LGG	SLC7A5
path:hsa05215	Prostate cancer - Homo sapiens (human)	0.0073937246099329435	LGG	SLC7A5
path:hsa05216	Thyroid cancer - Homo sapiens (human)	0.6942998239158866	LGG	SLC7A5
path:hsa05217	Basal cell carcinoma - Homo sapiens (human)	0.8477150727046443	LGG	SLC7A5
path:hsa05218	Melanoma - Homo sapiens (human)	0.012961719300821538	LGG	SLC7A5
path:hsa05219	Bladder cancer - Homo sapiens (human)	0.4958998221274077	LGG	SLC7A5
path:hsa05220	Chronic myeloid leukemia - Homo sapiens (human)	0.01557445621177792	LGG	SLC7A5
path:hsa05221	Acute myeloid leukemia - Homo sapiens (human)	2.270323713452335e-4	LGG	SLC7A5
path:hsa05222	Small cell lung cancer - Homo sapiens (human)	0.6184138237161819	LGG	SLC7A5
path:hsa05223	Non-small cell lung cancer - Homo sapiens (human)	0.28038586886189487	LGG	SLC7A5
path:hsa05224	Breast cancer - Homo sapiens (human)	0.09987618636541844	LGG	SLC7A5
path:hsa05225	Hepatocellular carcinoma - Homo sapiens (human)	0.005186073865787283	LGG	SLC7A5
path:hsa05226	Gastric cancer - Homo sapiens (human)	0.6420055412529693	LGG	SLC7A5
path:hsa05230	Central carbon metabolism in cancer - Homo sapiens (human)	0.09751586155984619	LGG	SLC7A5
path:hsa05231	Choline metabolism in cancer - Homo sapiens (human)	0.001457549343588575	LGG	SLC7A5
path:hsa05235	PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)	0.33108938252371023	LGG	SLC7A5
path:hsa05310	Asthma - Homo sapiens (human)	0.00547726865204099	LGG	SLC7A5
path:hsa05320	Autoimmune thyroid disease - Homo sapiens (human)	0.015508529460099127	LGG	SLC7A5
path:hsa05321	Inflammatory bowel disease - Homo sapiens (human)	0.09449039007796455	LGG	SLC7A5
path:hsa05322	Systemic lupus erythematosus - Homo sapiens (human)	0.04060029010141856	LGG	SLC7A5
path:hsa05323	Rheumatoid arthritis - Homo sapiens (human)	0.018073462281841864	LGG	SLC7A5
path:hsa05330	Allograft rejection - Homo sapiens (human)	0.03370310929718018	LGG	SLC7A5
path:hsa05332	Graft-versus-host disease - Homo sapiens (human)	0.018792070662161205	LGG	SLC7A5
path:hsa05340	Primary immunodeficiency - Homo sapiens (human)	0.15377164463514284	LGG	SLC7A5
path:hsa05410	Hypertrophic cardiomyopathy - Homo sapiens (human)	0.22456194145921213	LGG	SLC7A5
path:hsa05412	Arrhythmogenic right ventricular cardiomyopathy - Homo sapiens (human)	0.22651502459896322	LGG	SLC7A5
path:hsa05414	Dilated cardiomyopathy - Homo sapiens (human)	0.1894876199258512	LGG	SLC7A5
path:hsa05415	Diabetic cardiomyopathy - Homo sapiens (human)	0.41414801633441567	LGG	SLC7A5
path:hsa05416	Viral myocarditis - Homo sapiens (human)	0.44137659318154165	LGG	SLC7A5
path:hsa05417	Lipid and atherosclerosis - Homo sapiens (human)	0.4516995356968512	LGG	SLC7A5
path:hsa05418	Fluid shear stress and atherosclerosis - Homo sapiens (human)	0.9343393788544457	LGG	SLC7A5
path:hsa00010	Glycolysis / Gluconeogenesis - Homo sapiens (human)	0.022951482853542152	HGG	SLC7A5
path:hsa00020	Citrate cycle (TCA cycle) - Homo sapiens (human)	9.398884275256146e-9	HGG	SLC7A5
path:hsa00030	Pentose phosphate pathway - Homo sapiens (human)	6.399392937882101e-11	HGG	SLC7A5
path:hsa00040	Pentose and glucuronate interconversions - Homo sapiens (human)	2.3248502865684553e-10	HGG	SLC7A5
path:hsa00051	Fructose and mannose metabolism - Homo sapiens (human)	2.543279176852058e-4	HGG	SLC7A5
path:hsa00052	Galactose metabolism - Homo sapiens (human)	0.5335801644382232	HGG	SLC7A5
path:hsa00053	Ascorbate and aldarate metabolism - Homo sapiens (human)	5.5027351383981604e-9	HGG	SLC7A5
path:hsa00061	Fatty acid biosynthesis - Homo sapiens (human)	4.617766974005735e-5	HGG	SLC7A5
path:hsa00062	Fatty acid elongation - Homo sapiens (human)	6.104074756781887e-6	HGG	SLC7A5
path:hsa00071	Fatty acid degradation - Homo sapiens (human)	1.0113721409897626e-5	HGG	SLC7A5
path:hsa00100	Steroid biosynthesis - Homo sapiens (human)	7.981335349920455e-4	HGG	SLC7A5
path:hsa00120	Primary bile acid biosynthesis - Homo sapiens (human)	0.026817697259010023	HGG	SLC7A5
path:hsa00130	Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human)	9.996068668420837e-6	HGG	SLC7A5
path:hsa00140	Steroid hormone biosynthesis - Homo sapiens (human)	1.0809832134016428e-7	HGG	SLC7A5
path:hsa00190	Oxidative phosphorylation - Homo sapiens (human)	3.82615009254446e-6	HGG	SLC7A5
path:hsa00220	Arginine biosynthesis - Homo sapiens (human)	0.001987534117553684	HGG	SLC7A5
path:hsa00230	Purine metabolism - Homo sapiens (human)	4.7282216239523254e-9	HGG	SLC7A5
path:hsa00232	Caffeine metabolism - Homo sapiens (human)	0.007662345306225136	HGG	SLC7A5
path:hsa00240	Pyrimidine metabolism - Homo sapiens (human)	4.447879212785044e-12	HGG	SLC7A5
path:hsa00250	Alanine, aspartate and glutamate metabolism - Homo sapiens (human)	0.00875784800063173	HGG	SLC7A5
path:hsa00260	Glycine, serine and threonine metabolism - Homo sapiens (human)	0.028940732076760057	HGG	SLC7A5
path:hsa00270	Cysteine and methionine metabolism - Homo sapiens (human)	2.4879090203583925e-5	HGG	SLC7A5
path:hsa00280	Valine, leucine and isoleucine degradation - Homo sapiens (human)	4.286867356918094e-9	HGG	SLC7A5
path:hsa00290	Valine, leucine and isoleucine biosynthesis - Homo sapiens (human)	0.1221463735100684	HGG	SLC7A5
path:hsa00310	Lysine degradation - Homo sapiens (human)	0.10398261819747376	HGG	SLC7A5
path:hsa00330	Arginine and proline metabolism - Homo sapiens (human)	4.8572607762082314e-5	HGG	SLC7A5
path:hsa00340	Histidine metabolism - Homo sapiens (human)	0.10401791019990075	HGG	SLC7A5
path:hsa00350	Tyrosine metabolism - Homo sapiens (human)	0.15752111647678313	HGG	SLC7A5
path:hsa00360	Phenylalanine metabolism - Homo sapiens (human)	0.4305162983659915	HGG	SLC7A5
path:hsa00380	Tryptophan metabolism - Homo sapiens (human)	0.0033085111822515507	HGG	SLC7A5
path:hsa00400	Phenylalanine, tyrosine and tryptophan biosynthesis - Homo sapiens (human)	0.06401453828248545	HGG	SLC7A5
path:hsa00410	beta-Alanine metabolism - Homo sapiens (human)	0.400712715221212	HGG	SLC7A5
path:hsa00430	Taurine and hypotaurine metabolism - Homo sapiens (human)	0.019615557269076045	HGG	SLC7A5
path:hsa00440	Phosphonate and phosphinate metabolism - Homo sapiens (human)	2.9018604913232664e-6	HGG	SLC7A5
path:hsa00450	Selenocompound metabolism - Homo sapiens (human)	6.313513505597411e-10	HGG	SLC7A5
path:hsa00470	D-Amino acid metabolism - Homo sapiens (human)	0.46522351664454786	HGG	SLC7A5
path:hsa00480	Glutathione metabolism - Homo sapiens (human)	2.7022186760386165e-4	HGG	SLC7A5
path:hsa00500	Starch and sucrose metabolism - Homo sapiens (human)	0.08159373651466678	HGG	SLC7A5
path:hsa00510	N-Glycan biosynthesis - Homo sapiens (human)	6.417180942578582e-7	HGG	SLC7A5
path:hsa00511	Other glycan degradation - Homo sapiens (human)	2.036715724369113e-4	HGG	SLC7A5
path:hsa00512	Mucin type O-glycan biosynthesis - Homo sapiens (human)	0.412998796589344	HGG	SLC7A5
path:hsa00513	Various types of N-glycan biosynthesis - Homo sapiens (human)	1.6304848842523081e-6	HGG	SLC7A5
path:hsa00514	Other types of O-glycan biosynthesis - Homo sapiens (human)	9.232587838502927e-6	HGG	SLC7A5
path:hsa00515	Mannose type O-glycan biosynthesis - Homo sapiens (human)	1.9196893040327828e-4	HGG	SLC7A5
path:hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)	8.368352287898221e-9	HGG	SLC7A5
path:hsa00524	Neomycin, kanamycin and gentamicin biosynthesis - Homo sapiens (human)	0.36275253191338175	HGG	SLC7A5
path:hsa00531	Glycosaminoglycan degradation - Homo sapiens (human)	0.26211415802842214	HGG	SLC7A5
path:hsa00532	Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate - Homo sapiens (human)	0.004053363257899297	HGG	SLC7A5
path:hsa00533	Glycosaminoglycan biosynthesis - keratan sulfate - Homo sapiens (human)	0.0010232048721883701	HGG	SLC7A5
path:hsa00534	Glycosaminoglycan biosynthesis - heparan sulfate / heparin - Homo sapiens (human)	0.1564369134605824	HGG	SLC7A5
path:hsa00561	Glycerolipid metabolism - Homo sapiens (human)	0.0017518916933818762	HGG	SLC7A5
path:hsa00562	Inositol phosphate metabolism - Homo sapiens (human)	3.187943008336543e-5	HGG	SLC7A5
path:hsa00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis - Homo sapiens (human)	6.849769914354163e-8	HGG	SLC7A5
path:hsa00564	Glycerophospholipid metabolism - Homo sapiens (human)	9.470507993339811e-4	HGG	SLC7A5
path:hsa00565	Ether lipid metabolism - Homo sapiens (human)	0.09332346948734838	HGG	SLC7A5
path:hsa00590	Arachidonic acid metabolism - Homo sapiens (human)	0.015412836066389045	HGG	SLC7A5
path:hsa00591	Linoleic acid metabolism - Homo sapiens (human)	3.88120098437583e-11	HGG	SLC7A5
path:hsa00592	alpha-Linolenic acid metabolism - Homo sapiens (human)	1.9216424305197843e-4	HGG	SLC7A5
path:hsa00600	Sphingolipid metabolism - Homo sapiens (human)	4.593187667283413e-10	HGG	SLC7A5
path:hsa00601	Glycosphingolipid biosynthesis - lacto and neolacto series - Homo sapiens (human)	0.24620328298797609	HGG	SLC7A5
path:hsa00603	Glycosphingolipid biosynthesis - globo and isoglobo series - Homo sapiens (human)	0.048960345823229084	HGG	SLC7A5
path:hsa00604	Glycosphingolipid biosynthesis - ganglio series - Homo sapiens (human)	0.09538138060846543	HGG	SLC7A5
path:hsa00620	Pyruvate metabolism - Homo sapiens (human)	0.005026550421371486	HGG	SLC7A5
path:hsa00630	Glyoxylate and dicarboxylate metabolism - Homo sapiens (human)	5.030820356690002e-8	HGG	SLC7A5
path:hsa00640	Propanoate metabolism - Homo sapiens (human)	1.3928882069048418e-4	HGG	SLC7A5
path:hsa00650	Butanoate metabolism - Homo sapiens (human)	0.19983389432177415	HGG	SLC7A5
path:hsa00670	One carbon pool by folate - Homo sapiens (human)	9.178422458064762e-4	HGG	SLC7A5
path:hsa00730	Thiamine metabolism - Homo sapiens (human)	0.030801526030235227	HGG	SLC7A5
path:hsa00740	Riboflavin metabolism - Homo sapiens (human)	9.675276104404036e-6	HGG	SLC7A5
path:hsa00750	Vitamin B6 metabolism - Homo sapiens (human)	7.077207134454588e-7	HGG	SLC7A5
path:hsa00760	Nicotinate and nicotinamide metabolism - Homo sapiens (human)	1.153087454893876e-11	HGG	SLC7A5
path:hsa00770	Pantothenate and CoA biosynthesis - Homo sapiens (human)	0.0017992032582960199	HGG	SLC7A5
path:hsa00780	Biotin metabolism - Homo sapiens (human)	3.1664331648956365e-5	HGG	SLC7A5
path:hsa00785	Lipoic acid metabolism - Homo sapiens (human)	2.7955706952999097e-4	HGG	SLC7A5
path:hsa00790	Folate biosynthesis - Homo sapiens (human)	0.013613066427888522	HGG	SLC7A5
path:hsa00830	Retinol metabolism - Homo sapiens (human)	3.689198337820513e-10	HGG	SLC7A5
path:hsa00860	Porphyrin and chlorophyll metabolism - Homo sapiens (human)	8.406991149585328e-5	HGG	SLC7A5
path:hsa00900	Terpenoid backbone biosynthesis - Homo sapiens (human)	2.458504999855284e-7	HGG	SLC7A5
path:hsa00910	Nitrogen metabolism - Homo sapiens (human)	0.3931079108432254	HGG	SLC7A5
path:hsa00920	Sulfur metabolism - Homo sapiens (human)	6.57307648691513e-8	HGG	SLC7A5
