"Module"	"Gene1"	"Gene2"
"M5"	"SNRNP27"	"PCK1"
"M5"	"SNRNP27"	"HIST2H4A"
"M5"	"SNRNP27"	"DLX6"
"M5"	"APOA4"	"HIST1H3G"
"M5"	"CHMP3"	"PCK1"
"M5"	"NRXN1"	"IGFALS"
"M5"	"NRXN1"	"GID8"
"M5"	"NRXN1"	"EVA1C"
"M5"	"NRXN1"	"CSPG4"
"M5"	"NRXN1"	"THRB"
"M5"	"NRXN1"	"NOTCH4"
"M5"	"NRXN1"	"CFL1"
"M5"	"NRXN1"	"VAC14"
"M5"	"NRXN1"	"LHPP"
"M5"	"NRXN1"	"CYP27A1"
"M5"	"NRXN1"	"HLA-DOB"
"M5"	"NRXN1"	"ORAI1"
"M5"	"NRXN1"	"EEFSEC"
"M5"	"NRXN1"	"IFT52"
"M5"	"NRXN1"	"TMEM214"
"M5"	"NRXN1"	"GIMAP4"
"M5"	"NRXN1"	"SF3A2"
"M5"	"NRXN1"	"CRYZ"
"M5"	"NRXN1"	"RWDD2B"
"M5"	"NRXN1"	"MCCC1"
"M5"	"NRXN1"	"FAF1"
"M5"	"NRXN1"	"PCNP"
"M5"	"NRXN1"	"HECTD3"
"M5"	"NRXN1"	"EIF3G"
"M5"	"NRXN1"	"CCDC15"
"M5"	"NRXN1"	"ANAPC10"
"M5"	"NRXN1"	"CHMP2B"
"M5"	"NRXN1"	"SKA3"
"M5"	"NRXN1"	"ZNF816"
"M5"	"NRXN1"	"TSR3"
"M5"	"NRXN1"	"CHMP1A"
"M5"	"NRXN1"	"ATP2B2"
"M5"	"NRXN1"	"IGSF6"
"M5"	"NRXN1"	"SERPINB9"
"M5"	"NRXN1"	"SCIMP"
"M5"	"NRXN1"	"DHFR"
"M5"	"NRXN1"	"EEF2K"
"M5"	"NRXN1"	"ROCK1"
"M5"	"NRXN1"	"CARD14"
"M5"	"NRXN1"	"HIST1H2AA"
"M5"	"NRXN1"	"PCDHA11"
"M5"	"NRXN1"	"CITED4"
"M5"	"NRXN1"	"MLANA"
"M5"	"NRXN1"	"USP53"
"M5"	"NRXN1"	"MAST4"
"M5"	"NRXN1"	"PAX5"
"M5"	"NRXN1"	"NXT1"
"M5"	"NRXN1"	"KRT26"
"M5"	"NRXN1"	"PKDREJ"
"M5"	"NRXN1"	"TMEM216"
"M5"	"NRXN1"	"CYFIP2"
"M5"	"NRXN1"	"HCLS1"
"M5"	"NRXN1"	"MED8"
"M5"	"NRXN1"	"TERT"
"M5"	"NRXN1"	"ITPKA"
"M5"	"NRXN1"	"CMKLR1"
"M5"	"NRXN1"	"MBNL1"
"M5"	"NRXN1"	"UNC5B"
"M5"	"NRXN1"	"NCAPG"
"M5"	"NRXN1"	"PLLP"
"M5"	"NRXN1"	"PYDC1"
"M5"	"NRXN1"	"ERBB2IP"
"M5"	"NRXN1"	"SIGMAR1"
"M5"	"NRXN1"	"ABCA13"
"M5"	"NRXN1"	"ETHE1"
"M5"	"NRXN1"	"EDA"
"M5"	"NRXN1"	"AKAP8L"
"M5"	"NRXN1"	"OSBPL10"
"M5"	"NRXN1"	"CLPP"
"M5"	"NRXN1"	"TACO1"
"M5"	"NRXN1"	"ZMYM1"
"M5"	"NRXN1"	"KDM4D"
"M5"	"NRXN1"	"NR5A1"
"M5"	"NRXN1"	"FASTKD5"
"M5"	"NRXN1"	"SKIV2L2"
"M5"	"NRXN1"	"MRPL52"
"M5"	"NRXN1"	"TAF1C"
"M5"	"NRXN1"	"TRAIP"
"M5"	"NRXN1"	"SLC25A21"
"M5"	"NRXN1"	"ATP6V1C1"
"M5"	"NRXN1"	"CRIP1"
"M5"	"NRXN1"	"ERCC8"
"M5"	"NRXN1"	"CACNA1G"
"M5"	"NRXN1"	"TUB"
"M5"	"NRXN1"	"LRCH3"
"M5"	"NRXN1"	"ZC3HC1"
"M5"	"NRXN1"	"ICMT"
"M5"	"NRXN1"	"MAPKAP1"
"M5"	"NRXN1"	"USP20"
"M5"	"NRXN1"	"BMI1"
"M5"	"NRXN1"	"EFNB1"
"M5"	"NRXN1"	"BRMS1"
"M5"	"REV1"	"HIST2H4A"
"M5"	"REV1"	"NR2E1"
"M5"	"REV1"	"PXDNL"
"M5"	"EBPL"	"HIST2H4A"
"M5"	"HNRNPL"	"HIST2H4A"
"M5"	"PADI1"	"HIST2H3D"
"M5"	"PIP5K1B"	"HIST1H3F"
"M5"	"PIP5K1B"	"ZNF208"
"M5"	"UBE2B"	"POTEE"
"M5"	"TRHDE"	"DLX2"
"M5"	"PPP1R37"	"HIST1H4J"
"M5"	"RPL23A"	"FOXD3"
"M5"	"POLR3B"	"HIST2H3D"
"M5"	"ZFP91"	"CSMD1"
"M5"	"ZFP91"	"ZBTB20"
"M5"	"ZFP91"	"HIST2H4A"
"M5"	"ZFP91"	"EPHA3"
"M5"	"ZFP91"	"NR2E1"
"M5"	"ZFP91"	"STON1-GTF2A1L"
"M5"	"MAPK8"	"EPHA3"
"M5"	"MAPK8"	"NR2E1"
"M5"	"HIST1H3G"	"CDK19"
"M5"	"HIST1H3G"	"INTS2"
"M5"	"HIST1H3G"	"RASA3"
"M5"	"HIST1H3G"	"NFIB"
"M5"	"HIST1H3G"	"ABCE1"
"M5"	"HIST1H3G"	"ATAD3B"
"M5"	"HIST1H3G"	"MAGEB1"
"M5"	"HIST1H3G"	"ZFAND5"
"M5"	"HIST1H3G"	"NUP210"
"M5"	"HIST1H3G"	"ZNF141"
"M5"	"HIST1H3G"	"DAB2"
"M5"	"HIST1H3G"	"TOP2B"
"M5"	"HIST1H3G"	"CTDSP1"
"M5"	"HIST1H3G"	"PLAGL1"
"M5"	"HIST1H3G"	"PTCH2"
"M5"	"HIST1H3G"	"DPP10"
"M5"	"HIST1H3G"	"PHKA2"
"M5"	"HIST1H3G"	"TNPO1"
"M5"	"HIST1H3G"	"CPSF3"
"M5"	"HIST1H3G"	"BRIP1"
"M5"	"HIST1H3G"	"RPS5"
"M5"	"HIST1H3G"	"SEC22B"
"M5"	"HIST1H3G"	"OSGIN2"
"M5"	"HIST1H3G"	"PNKP"
"M5"	"HIST1H3G"	"TRIM56"
"M5"	"HIST1H3G"	"MGAM"
"M5"	"HIST1H3G"	"CSHL1"
"M5"	"HIST1H3G"	"SIRT5"
"M5"	"HIST1H3G"	"ZNF236"
"M5"	"HIST1H3G"	"MATR3"
"M5"	"HIST1H3G"	"ANKRD23"
"M5"	"HIST1H3G"	"LRIF1"
"M5"	"HIST1H3G"	"VASN"
"M5"	"HIST1H3G"	"NRBF2"
"M5"	"HIST1H3G"	"FBXL13"
"M5"	"HIST1H3G"	"TUBD1"
"M5"	"HIST1H3G"	"GSTK1"
"M5"	"HIST1H3G"	"FAM19A4"
"M5"	"HIST1H3G"	"LMAN1"
"M5"	"HIST1H3G"	"GLTSCR1L"
"M5"	"HIST1H3G"	"HSD17B2"
"M5"	"HIST1H3G"	"HEMGN"
"M5"	"HIST1H3G"	"PNMAL1"
"M5"	"HIST1H3G"	"CD1D"
"M5"	"HIST1H3G"	"SPRR2G"
"M5"	"HIST1H3G"	"SLC1A2"
"M5"	"HIST1H3G"	"XAGE3"
"M5"	"HIST1H3G"	"PASD1"
"M5"	"HIST1H3G"	"HSD3B2"
"M5"	"BBS2"	"ONECUT1"
"M5"	"CNOT6"	"NPNT"
"M5"	"CNOT6"	"E2F2"
"M5"	"CNOT6"	"FOXD3"
"M5"	"HIST1H2AM"	"HPRT1"
"M5"	"HIST1H2AM"	"RPS7"
"M5"	"HIST1H2AM"	"SNAPC4"
"M5"	"HIST1H2AM"	"ASB12"
"M5"	"HIST1H2AM"	"LPGAT1"
"M5"	"HIST1H2AM"	"MEGF8"
"M5"	"HIST1H2AM"	"MMS19"
"M5"	"HIST1H2AM"	"AATK"
"M5"	"HIST1H2AM"	"AP2A2"
"M5"	"HIST1H2AM"	"PRTFDC1"
"M5"	"HIST1H2AM"	"MDH2"
"M5"	"HIST1H2AM"	"PNKP"
"M5"	"HIST1H2AM"	"OR8H2"
"M5"	"HIST1H2AM"	"LRRC23"
"M5"	"HIST1H2AM"	"APOBEC3F"
"M5"	"HIST1H2AM"	"SKA3"
"M5"	"HIST1H2AM"	"IGSF6"
"M5"	"HIST1H2AM"	"SERPINB9"
"M5"	"HIST1H2AM"	"GIGYF2"
"M5"	"HIST1H2AM"	"COG1"
"M5"	"HIST1H2AM"	"SUV39H2"
"M5"	"HIST1H2AM"	"ATP13A4"
"M5"	"HIST1H2AM"	"GLRA2"
"M5"	"HIST1H2AM"	"TBL3"
"M5"	"HIST1H2AM"	"PPIA"
"M5"	"HIST1H2AM"	"RAF1"
"M5"	"HIST1H2AM"	"SYNDIG1"
"M5"	"HIST1H2AM"	"PDDC1"
"M5"	"HIST1H2AM"	"SNAPC5"
"M5"	"HIST1H2AM"	"SCAND1"
"M5"	"HIST1H2AM"	"HERPUD2"
"M5"	"HIST1H2AM"	"VSIG8"
"M5"	"HIST1H2AM"	"SERPINB10"
"M5"	"HIST1H2AM"	"SOCS4"
"M5"	"HIST1H2AM"	"PTS"
"M5"	"HIST1H2AM"	"CUL3"
"M5"	"HIST1H2AM"	"ANKAR"
"M5"	"HIST1H2AM"	"USH2A"
"M5"	"HIST1H2AM"	"ZNF253"
"M5"	"HIST1H2AM"	"HCFC1"
"M5"	"HIST1H2AM"	"PKP4"
"M5"	"HIST1H2AM"	"PLEKHB1"
"M5"	"HIST1H2AM"	"ENTPD1"
"M5"	"HIST1H2AM"	"SLC14A2"
"M5"	"HIST1H2AM"	"NACAD"
"M5"	"HIST1H2AM"	"SCTR"
"M5"	"HIST1H2AM"	"SLC25A51"
"M5"	"HIST1H2AM"	"MUC12"
"M5"	"HIST1H2AM"	"SERINC3"
"M5"	"HIST1H2AM"	"RP1"
"M5"	"HIST1H2AM"	"TMEM259"
"M5"	"HIST1H2AM"	"C2orf42"
"M5"	"HIST1H2AM"	"KIF20B"
"M5"	"HIST1H2AM"	"HCK"
"M5"	"HIST1H2AM"	"MOCS2"
"M5"	"HIST1H2AM"	"TRIOBP"
"M5"	"HIST1H2AM"	"RALGPS2"
"M5"	"HIST1H2AM"	"PNMA1"
"M5"	"HIST1H2AM"	"NMNAT2"
"M5"	"HIST1H2AM"	"EBLN2"
"M5"	"HIST1H2AM"	"KCNK18"
"M5"	"HIST1H2AM"	"DKK2"
"M5"	"HIST1H2AM"	"CPSF1"
"M5"	"HIST1H2AM"	"THBS4"
"M5"	"HIST1H2AM"	"NOP56"
"M5"	"GAPVD1"	"POTEE"
"M5"	"CRHR1"	"PXDNL"
"M5"	"LIN37"	"PPL"
"M5"	"LIN37"	"HOXA10"
"M5"	"PSMD1"	"HOXA10"
"M5"	"AICDA"	"ZNF208"
"M5"	"NID1"	"HIST1H4L"
"M5"	"ZNF462"	"DLX6"
"M5"	"PSD"	"MYO5B"
"M5"	"ZFR"	"HIST2H4A"
"M5"	"ZFR"	"EPHA3"
"M5"	"CDH1"	"HIST1H4J"
"M5"	"CDH1"	"E2F2"
"M5"	"MST1"	"HES5"
"M5"	"HAND2"	"LCP1"
"M5"	"HAND2"	"PTP4A1"
"M5"	"HAND2"	"APBB1IP"
"M5"	"HAND2"	"S100A13"
"M5"	"HAND2"	"EPHA4"
"M5"	"HAND2"	"CARD11"
"M5"	"HAND2"	"NPHS2"
"M5"	"HAND2"	"JAK2"
"M5"	"HAND2"	"CD34"
"M5"	"HAND2"	"ACR"
"M5"	"HAND2"	"RTN1"
"M5"	"HAND2"	"TRIM33"
"M5"	"CBL"	"KIF20A"
"M5"	"RRM2"	"TSG101"
"M5"	"RRM2"	"SENP7"
"M5"	"RRM2"	"IL18"
"M5"	"RRM2"	"HPRT1"
"M5"	"RRM2"	"HIST1H3J"
"M5"	"RRM2"	"WAC"
"M5"	"RRM2"	"MEGF8"
"M5"	"RRM2"	"IL1B"
"M5"	"RRM2"	"NTSR1"
"M5"	"RRM2"	"LPXN"
"M5"	"RRM2"	"WAPAL"
"M5"	"RRM2"	"HERC5"
"M5"	"RRM2"	"ARHGEF6"
"M5"	"RRM2"	"GRIA2"
"M5"	"RRM2"	"NFIX"
"M5"	"RRM2"	"PTBP1"
"M5"	"RRM2"	"PRR5L"
"M5"	"RRM2"	"NUPR1"
"M5"	"RRM2"	"CFL2"
"M5"	"RRM2"	"TOM1"
"M5"	"RRM2"	"CACNA1D"
"M5"	"RRM2"	"TCF24"
"M5"	"RRM2"	"NR1D1"
"M5"	"RRM2"	"PRKD3"
"M5"	"RRM2"	"GBP4"
"M5"	"RRM2"	"GLI3"
"M5"	"RRM2"	"SETD2"
"M5"	"RRM2"	"SARDH"
"M5"	"RRM2"	"EXOC6B"
"M5"	"RRM2"	"SNAPC2"
"M5"	"RRM2"	"RAD23B"
"M5"	"RRM2"	"PIGA"
"M5"	"RRM2"	"CASP6"
"M5"	"RRM2"	"SMIM11"
"M5"	"RRM2"	"GPM6A"
"M5"	"RRM2"	"GALR2"
"M5"	"RRM2"	"TMED2"
"M5"	"RRM2"	"MEN1"
"M5"	"RRM2"	"PKNOX2"
"M5"	"RRM2"	"POU3F2"
"M5"	"RRM2"	"SMARCB1"
"M5"	"RRM2"	"NAB1"
"M5"	"RRM2"	"CTNNA2"
"M5"	"RRM2"	"HHLA3"
"M5"	"RRM2"	"ROPN1L"
"M5"	"RRM2"	"MOB3A"
"M5"	"RRM2"	"ABHD2"
"M5"	"RRM2"	"WDR88"
"M5"	"RRM2"	"CDC42BPB"
"M5"	"RRM2"	"INPP1"
"M5"	"RRM2"	"TBX6"
"M5"	"RRM2"	"NME2"
"M5"	"RRM2"	"BTN2A1"
"M5"	"RRM2"	"CPED1"
"M5"	"RRM2"	"MAPK11"
"M5"	"RRM2"	"SALL2"
"M5"	"UBE2J2"	"SP8"
"M5"	"MED30"	"HIST1H3F"
"M5"	"MED30"	"CELSR1"
"M5"	"PHACTR4"	"HIST2H4A"
"M5"	"EXOSC3"	"HIST1H2AH"
"M5"	"HMGB3"	"HOXA10"
"M5"	"HMGB3"	"HIST2H4A"
"M5"	"LRP8"	"HIST2H4A"
"M5"	"LRP8"	"PXDNL"
"M5"	"DBNL"	"PXDNL"
"M5"	"EEF1A2"	"HIST2H3D"
"M5"	"TAPBP"	"HIST1H4L"
"M5"	"TAPBP"	"PXDNL"
"M5"	"CDKN2A"	"ONECUT1"
"M5"	"GRM5"	"PXDNL"
"M5"	"PPL"	"TM9SF1"
"M5"	"PPL"	"HIST1H3J"
"M5"	"PPL"	"ADRB2"
"M5"	"PPL"	"IGFBP7"
"M5"	"PPL"	"PTP4A1"
"M5"	"PPL"	"LDHAL6A"
"M5"	"PPL"	"SHANK3"
"M5"	"PPL"	"NR1D2"
"M5"	"PPL"	"BIRC7"
"M5"	"PPL"	"PELP1"
"M5"	"PPL"	"ATP6V1G1"
"M5"	"PPL"	"CKAP5"
"M5"	"PPL"	"DDX6"
"M5"	"PPL"	"NR4A3"
"M5"	"PPL"	"SEC13"
"M5"	"PPL"	"GPX1"
"M5"	"PPL"	"NFIB"
"M5"	"PPL"	"SNAPC4"
"M5"	"PPL"	"COPS7B"
"M5"	"PPL"	"RPL35A"
"M5"	"PPL"	"ERI3"
"M5"	"PPL"	"KLHL17"
"M5"	"PPL"	"GSC"
"M5"	"PPL"	"SRR"
"M5"	"PPL"	"MOB1A"
"M5"	"PPL"	"TSHZ2"
"M5"	"PPL"	"MXD3"
"M5"	"PPL"	"PPFIA2"
"M5"	"PPL"	"EMILIN1"
"M5"	"PPL"	"ZNF141"
"M5"	"PPL"	"CDKN3"
"M5"	"PPL"	"SULT1E1"
"M5"	"PPL"	"HSD11B1L"
"M5"	"PPL"	"DIDO1"
"M5"	"PPL"	"TCEAL4"
"M5"	"PPL"	"INCA1"
"M5"	"PPL"	"CFL1"
"M5"	"PPL"	"PXDNL"
"M5"	"PPL"	"FARP2"
"M5"	"PPL"	"PRKD3"
"M5"	"PPL"	"GLI3"
"M5"	"PPL"	"ITFG3"
"M5"	"PPL"	"CSNK1E"
"M5"	"PPL"	"C17orf62"
"M5"	"PPL"	"MAGOHB"
"M5"	"PPL"	"ZNF784"
"M5"	"PPL"	"UQCR11"
"M5"	"PPL"	"CD2"
"M5"	"PPL"	"HNRNPLL"
"M5"	"PPL"	"TMPRSS15"
"M5"	"PPL"	"UTS2"
"M5"	"PPL"	"TMTC3"
"M5"	"PPL"	"NKIRAS2"
"M5"	"PPL"	"RNLS"
"M5"	"PPL"	"HSPA12A"
"M5"	"PPL"	"TESC"
"M5"	"PPL"	"ROS1"
"M5"	"PPL"	"FHL1"
"M5"	"PPL"	"MIA2"
"M5"	"PPL"	"SNX10"
"M5"	"PPL"	"HOXC9"
"M5"	"PPL"	"EPHB3"
"M5"	"PPL"	"DNASE1L2"
"M5"	"PPL"	"CSHL1"
"M5"	"PPL"	"MPPED2"
"M5"	"PPL"	"SGCG"
"M5"	"PPL"	"RPL14"
"M5"	"PPL"	"ST6GALNAC5"
"M5"	"PPL"	"SIM2"
"M5"	"PPL"	"GHITM"
"M5"	"PPL"	"G6PD"
"M5"	"PPL"	"SIRT5"
"M5"	"PPL"	"UBE2D1"
"M5"	"PPL"	"CYP27A1"
"M5"	"PPL"	"KRT18"
"M5"	"PPL"	"CACNA1H"
"M5"	"PPL"	"GLIPR2"
"M5"	"PPL"	"KNOP1"
"M5"	"PPL"	"LNPEP"
"M5"	"PPL"	"ING3"
"M5"	"PPL"	"OSTC"
"M5"	"PPL"	"DPF3"
"M5"	"PPL"	"OSBPL5"
"M5"	"PPL"	"GM2A"
"M5"	"PPL"	"PROX1"
"M5"	"PPL"	"IL18R1"
"M5"	"PPL"	"N4BP2"
"M5"	"PPL"	"PRSS2"
"M5"	"PPL"	"AP1M2"
"M5"	"PPL"	"GPR179"
"M5"	"PPL"	"PLA2G15"
"M5"	"PPL"	"KLHL10"
"M5"	"PPL"	"XRCC2"
"M5"	"PPL"	"CEP290"
"M5"	"PPL"	"DCAF15"
"M5"	"PPL"	"SMC5"
"M5"	"PPL"	"SLC9A3R2"
"M5"	"PPL"	"CLCA1"
"M5"	"PPL"	"TJAP1"
"M5"	"PPL"	"EPS8"
"M5"	"PPL"	"TOMM22"
"M5"	"PPL"	"MOS"
"M5"	"PPL"	"CTSG"
"M5"	"PPL"	"GCOM1"
"M5"	"PPL"	"TEX37"
"M5"	"PPL"	"AKIP1"
"M5"	"PPL"	"CPN1"
"M5"	"PPL"	"CHMP2B"
"M5"	"PPL"	"CHMP1A"
"M5"	"PPL"	"SERPINB9"
"M5"	"PPL"	"AMICA1"
"M5"	"PPL"	"RNMTL1"
"M5"	"PPL"	"RP2"
"M5"	"PPL"	"CD79B"
"M5"	"PPL"	"KRT37"
"M5"	"PPL"	"HLA-DPA1"
"M5"	"PPL"	"CPT2"
"M5"	"PPL"	"ADAM22"
"M5"	"PPL"	"PDDC1"
"M5"	"PPL"	"HERPUD2"
"M5"	"PPL"	"SERINC3"
"M5"	"PPL"	"BCKDK"
"M5"	"PPL"	"RGS9BP"
"M5"	"PPL"	"DOC2A"
"M5"	"PPL"	"POLR1B"
"M5"	"PPL"	"TLCD1"
"M5"	"PPL"	"B3GNT4"
"M5"	"PPL"	"MAU2"
"M5"	"PPL"	"ZNF799"
"M5"	"PPL"	"STX11"
"M5"	"PPL"	"SMCP"
"M5"	"PPL"	"FAM107A"
"M5"	"PPL"	"CUBN"
"M5"	"PPL"	"UPK3B"
"M5"	"PPL"	"PPP2R2D"
"M5"	"PPL"	"MICU1"
"M5"	"PPL"	"PTGES"
"M5"	"PPL"	"VCPKMT"
"M5"	"PPL"	"ACTR6"
"M5"	"PPL"	"NEIL3"
"M5"	"PPL"	"HDHD3"
"M5"	"PPL"	"SLC11A2"
"M5"	"PPL"	"ZFX"
"M5"	"PPL"	"TUBGCP2"
"M5"	"PPL"	"DNTTIP2"
"M5"	"PPL"	"NGF"
"M5"	"PPL"	"NEK9"
"M5"	"PPL"	"ELL2"
"M5"	"PPL"	"KIAA1109"
"M5"	"PPL"	"HSPB7"
"M5"	"PPL"	"NT5C1B"
"M5"	"PPL"	"LAMB4"
"M5"	"PPL"	"PRMT3"
"M5"	"PPL"	"GLCCI1"
"M5"	"PPL"	"RALGDS"
"M5"	"PPL"	"VPS33A"
"M5"	"PPL"	"MOAP1"
"M5"	"PPL"	"PTK6"
"M5"	"PPL"	"GOLGA6L10"
"M5"	"PPL"	"SLC25A17"
"M5"	"PPL"	"NALCN"
"M5"	"PPL"	"RAP1GDS1"
"M5"	"PPL"	"LONRF2"
"M5"	"PPL"	"MAGEC1"
"M5"	"PPL"	"AKR1B10"
"M5"	"PPL"	"MRPS6"
"M5"	"PPL"	"MTFP1"
"M5"	"PPL"	"PLEKHB2"
"M5"	"PPL"	"WWOX"
"M5"	"PPL"	"STAM2"
"M5"	"PPL"	"HMBS"
"M5"	"PPL"	"GAR1"
"M5"	"PPL"	"XPO4"
"M5"	"PPL"	"UQCRB"
"M5"	"PPL"	"ZBTB25"
"M5"	"PPL"	"RAD23B"
"M5"	"PPL"	"TP53I3"
"M5"	"PPL"	"ENKUR"
"M5"	"PPL"	"DOK6"
"M5"	"PPL"	"NR2F1"
"M5"	"PPL"	"CDCA7L"
"M5"	"PPL"	"MOB2"
"M5"	"PPL"	"LMAN2"
"M5"	"PPL"	"HPX"
"M5"	"PPL"	"CBX6"
"M5"	"PPL"	"TMX1"
"M5"	"PPL"	"DOCK5"
"M5"	"PPL"	"AHSG"
"M5"	"PPL"	"FTSJ3"
"M5"	"PPL"	"SLAIN2"
"M5"	"PPL"	"CLEC6A"
"M5"	"PPL"	"POLR2M"
"M5"	"PPL"	"BAD"
"M5"	"PPL"	"TEFM"
"M5"	"PPL"	"WDR43"
"M5"	"PPL"	"LAMTOR1"
"M5"	"PPL"	"INSM1"
"M5"	"PPL"	"MBD5"
"M5"	"PPL"	"TMEM201"
"M5"	"PPL"	"SIRT3"
"M5"	"PPL"	"CARD14"
"M5"	"PPL"	"RNF133"
"M5"	"PPL"	"HIST1H2AA"
"M5"	"PPL"	"STRIP1"
"M5"	"PPL"	"PDZD2"
"M5"	"PPL"	"ANXA3"
"M5"	"PPL"	"UBE3C"
"M5"	"PPL"	"PHF1"
"M5"	"PPL"	"FZD8"
"M5"	"PPL"	"TLR8"
"M5"	"PPL"	"FOXC1"
"M5"	"PPL"	"EPB41L2"
"M5"	"PPL"	"RGS5"
"M5"	"PPL"	"PEX11G"
"M5"	"PPL"	"PDK3"
"M5"	"PPL"	"XPNPEP3"
"M5"	"PPL"	"IGFBP6"
"M5"	"PPL"	"EEPD1"
"M5"	"PPL"	"KIF17"
"M5"	"PPL"	"VIM"
"M5"	"PPL"	"KIAA1715"
"M5"	"PPL"	"TTC4"
"M5"	"PPL"	"COMMD8"
"M5"	"PPL"	"MKX"
"M5"	"PPL"	"GRHL3"
"M5"	"PPL"	"SPRY1"
"M5"	"PPL"	"CCT2"
"M5"	"PPL"	"PCDHA11"
"M5"	"PPL"	"CEP63"
"M5"	"PPL"	"ESRP1"
"M5"	"PPL"	"SUDS3"
"M5"	"PPL"	"SMG7"
"M5"	"PPL"	"FKBP6"
"M5"	"PPL"	"NEK11"
"M5"	"PPL"	"KRT5"
"M5"	"PPL"	"NPLOC4"
"M5"	"PPL"	"EXOSC8"
"M5"	"PPL"	"MYO5C"
"M5"	"PPL"	"TF"
"M5"	"PPL"	"ZNF467"
"M5"	"PPL"	"CDK11B"
"M5"	"PPL"	"LTBP4"
"M5"	"PPL"	"SCT"
"M5"	"PPL"	"CLDN4"
"M5"	"PPL"	"RBPMS2"
"M5"	"PPL"	"KRT6C"
"M5"	"PPL"	"KIAA2022"
"M5"	"PPL"	"HMGCS2"
"M5"	"PPL"	"SLCO2A1"
"M5"	"PPL"	"MAFK"
"M5"	"PPL"	"LRRFIP1"
"M5"	"PPL"	"CTAGE5"
"M5"	"PPL"	"VAV1"
"M5"	"PPL"	"OPRL1"
"M5"	"PPL"	"APBB1"
"M5"	"PPL"	"TPM1"
"M5"	"PPL"	"ITIH1"
"M5"	"PPL"	"IRS4"
"M5"	"PPL"	"PIGA"
"M5"	"PPL"	"AP5B1"
"M5"	"PPL"	"EXOSC9"
"M5"	"PPL"	"CCDC13"
"M5"	"PPL"	"APOA1BP"
"M5"	"PPL"	"CDC73"
"M5"	"PPL"	"RBM24"
"M5"	"PPL"	"RELN"
"M5"	"PPL"	"ATP1A2"
"M5"	"PPL"	"EYA1"
"M5"	"PPL"	"RORB"
"M5"	"PPL"	"GUCY2F"
"M5"	"PPL"	"ACTL7A"
"M5"	"PPL"	"TTC37"
"M5"	"PPL"	"BCOR"
"M5"	"PPL"	"RNF214"
"M5"	"PPL"	"MIPEP"
"M5"	"PPL"	"PLEKHH3"
"M5"	"PPL"	"IRGC"
"M5"	"PPL"	"ZNF202"
"M5"	"PPL"	"CCDC181"
"M5"	"PPL"	"SPAST"
"M5"	"PPL"	"PEX26"
"M5"	"PPL"	"DTL"
"M5"	"PPL"	"NR0B1"
"M5"	"PPL"	"GABRB3"
"M5"	"PPL"	"FUT8"
"M5"	"PPL"	"LONRF1"
"M5"	"PPL"	"CYP4V2"
"M5"	"PPL"	"PSMC6"
"M5"	"PPL"	"SLC5A1"
"M5"	"PPL"	"GGA1"
"M5"	"PPL"	"TNFRSF8"
"M5"	"PPL"	"CCR10"
"M5"	"PPL"	"THAP4"
"M5"	"PPL"	"CDH9"
"M5"	"PPL"	"CCNL1"
"M5"	"PPL"	"ARHGAP17"
"M5"	"PPL"	"KIF2C"
"M5"	"PPL"	"ATF7IP2"
"M5"	"PPL"	"SH3GLB2"
"M5"	"PPL"	"CYP20A1"
"M5"	"PPL"	"FASTKD2"
"M5"	"PPL"	"IL2RG"
"M5"	"PPL"	"TRIOBP"
"M5"	"PPL"	"PROS1"
"M5"	"PPL"	"COL11A1"
"M5"	"PPL"	"UBE2Q1"
"M5"	"PPL"	"SH3GL3"
"M5"	"PPL"	"MEP1A"
"M5"	"PPL"	"DPP4"
"M5"	"PPL"	"CLEC1B"
"M5"	"PPL"	"WNT9B"
"M5"	"PPL"	"APLNR"
"M5"	"PPL"	"SERPINE2"
"M5"	"PPL"	"MRPS15"
"M5"	"PPL"	"PTCHD2"
"M5"	"PPL"	"WDR44"
"M5"	"PPL"	"C11orf30"
"M5"	"PPL"	"SERPINB2"
"M5"	"PPL"	"CD59"
"M5"	"PPL"	"IMMT"
"M5"	"PPL"	"SEMA6A"
"M5"	"PPL"	"ACOX2"
"M5"	"PPL"	"NSDHL"
"M5"	"PPL"	"PAICS"
"M5"	"PPL"	"CCR1"
"M5"	"PPL"	"KIF26B"
"M5"	"PPL"	"UBXN2B"
"M5"	"PPL"	"ZNF827"
"M5"	"PPL"	"PER1"
"M5"	"PPL"	"TCEA2"
"M5"	"PPL"	"FAM46A"
"M5"	"PPL"	"CD5"
"M5"	"PPL"	"TAF4B"
"M5"	"PPL"	"NLRP12"
"M5"	"PPL"	"C9orf117"
"M5"	"PPL"	"TXNIP"
"M5"	"PPL"	"CCL2"
"M5"	"PPL"	"MOB4"
"M5"	"PPL"	"DBF4B"
"M5"	"PPL"	"ASRGL1"
"M5"	"PPL"	"BHMT2"
"M5"	"PPL"	"MMP2"
"M5"	"PPL"	"IL33"
"M5"	"PPL"	"LCE3D"
"M5"	"PPL"	"AREG"
"M5"	"PPL"	"NOV"
"M5"	"PPL"	"CCR3"
"M5"	"PPL"	"MRPL11"
"M5"	"PPL"	"STMN2"
"M5"	"PPL"	"NUDT15"
"M5"	"PPL"	"ABCG4"
"M5"	"PPL"	"ZNF281"
"M5"	"PPL"	"SMARCD2"
"M5"	"PPL"	"FBXL13"
"M5"	"PPL"	"CACNB3"
"M5"	"PPL"	"KRTAP12-1"
